|ASPDECARBOX-RXN|,rule0024_42
|RXN-11772|
|RXN-15935|,rule0013_57,rule0056_09,rule0099_4,rule0122_15
|2.7.11.25-RXN|,rule0014_30,rule0015_29,rule0016_031,rule0017_35,rule0029_8,rule0216_2,rule0472_2
|RXN-13671|,rule0142_3
|RXN-13671_REV|,rule0143_1
|RXN-21365|,rule0208_2
|RXN0-4341|,rule0014_30,rule0015_19,rule0016_031,rule0017_28,rule0029_8,rule0216_2,rule0472_2
|1.1.1.181-RXN|,rule0679_1
|1.2.1.65-RXN|,rule0026_07
|RXN-17381|,rule0045_11
|CHLORIDE-PEROXIDASE-RXN|
|RXN-19145|,rule0803_1,rule0803_2
|R503-RXN|
|RXN-14798|,rule0002_003
|RXN-18914|
|RXN-16690|,rule0201_1
|RXN-8508|
|3.4.21.64-RXN|
|RXN-10066|,rule0050_27,rule0067_1
|RXN1G-363|
|RXN-22343|,rule0047_1,rule0128_2
|RXN-21965|,rule0001_17,rule0006_013,rule0007_134,rule0008_40,rule0009_29,rule0096_3,rule0097_1
|RXN18C3-61|
|RXN-22096|,rule0001_08,rule0001_53,rule0006_013,rule0007_134,rule0008_40,rule0009_29,rule0096_3,rule0097_1
|2.4.1.143-RXN|,rule0001_04,rule0006_007,rule0007_009,rule0009_19,rule0096_3,rule0097_2
|RXN-19675|
|RXN-13221|
|RXN-13415|
|RXN-19468|,rule0039_10,rule0171_1,rule0756_1
|RXN-11152|,rule0035_7
|RXN-11152_REV|,rule0032_01
|RXN-10757|,rule0013_67,rule0056_17,rule0099_4,rule0122_17
|RXN-17855|,rule0042_04,rule0076_4,rule0283_1
|RXN-10915|,rule0002_097
|RXN-10915_REV|,rule0003_099
|RXN-9412|,rule0035_6
|TRE6PHYDRO-RXN|,rule0001_76,rule0006_109,rule0007_043,rule0008_11,rule0096_6
|ISOAMYL-RXN|
|RXN-9152|
|RXN-22883|,rule0022_10,rule0060_3,rule0090_6,rule0196_3,rule0722_2
|RXN-8974|,rule0003_152
|5-PYRIDOXATE-DIOXYGENASE-RXN|
|RXN-22608|,rule0050_12,rule0067_1,rule0386_2
|RXN1G-30|,rule0040_7
|RXN-16236|
|RXN-7001|
|RXN-7001_REV|
|RXN-16414|
|RXN-11619|,rule0026_08,rule0267_2
|RXN-13761|
|RXN-20923|
|RXN-13908|
|2.4.1.232-RXN|,rule0001_05,rule0001_44,rule0007_134,rule0008_40,rule0009_16,rule0096_3,rule0097_2
|1.5.1.28-RXN|,rule0157_1,rule0167_2
|1.5.1.28-RXN_REV|,rule0156_1,rule0166_2
|2.1.1.147-RXN|
|RXN-9962|
|OXALOACETATE-TAUTOMERASE-RXN|,rule0175_1
|RXN-17205|,rule0014_30,rule0015_28,rule0016_031,rule0017_40,rule0029_8,rule0216_2,rule0472_2
|RXN-16776|,rule0039_07,rule0171_2,rule0756_1
|RXN-8040|
